Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,NY,2022,"10        ",Female,15,Right-Handed,163,,,1,"Rail (Train/Tram/Subway)",40,0.706,40,None,,,,,,,,"Left foot",,,,December,Fall,No,No,Poultry,Juice,"Mathematics and statistics",5,9,6,"Yes - broadband connection","In person",,,,,,,,,,,,,,,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Rich,Relative,"Arts, culture, sports"
USA,NY,2019,"12        ",Female,17,Right-Handed,164,24,157,1,Car,12,0.367,38,Soccer,800,850,500,500,900,850,24,"Same length",66,67,"Ring finger",May,Fall,Yes,No,Pizza/Pasta,Coffee,Science,7,10,4,"Yes - broadband connection","Text messaging",200,230,5,0,7,3,12,1,10,5,16,7,5,1,Some,"Graduate degree",Country,Telepathy,Happy,Friend,Environment
USA,NY,2015,"6         ",Female,11,Right-Handed,150,150,150,2,Bus,5,7,63,Gymnastics,1000,508,508,278,5,0,22,"Same length",6,7,"Index finger",August,Summer,No,Yes,Fruit,Water,Science,10,12,5,"Yes - other","Text messaging",2,3,10,8,9,19,15,3,17,15,20,20,0,5,"A lot","Graduate degree",Pop,Telepathy,Happy,Other,Health
USA,NY,2023,"12        ",Male,18,Left-Handed,175,33,177,2,"Rail (Train/Tram/Subway)",40,0.28,60,Basketball,700,800,900,800,600,1000,34,"Left foot",8,7,"Index finger",January,Summer,Yes,No,Meat,Water,"Mathematics and statistics",6,8,3,"Yes - other","Internet chat or instant messaging",100,95,10,3,5,1,6,6,4,5,10,10,8,1,Some,"Undergraduate degree",Pop,"Freeze time",Happy,Other,"International aid"
USA,NY,2016,"12        ",Female,24,Right-Handed,171,20,170,1,Car,22,6,54,Cycling,900,800,750,900,950,975,19,"Right foot",,101,"Index finger",March,Spring,No,No,Pizza/Pasta,Tea,Art,7,8,2,"Yes - broadband connection","Text messaging",25,30,6,1,4,2,0,0,5,2,4,6,22,6,"A lot","Undergraduate degree","Rhythm and blues (R&B)",Telepathy,Rich,Actor,"Education/Youth development"
USA,NY,2014,"6         ",Female,11,Right-Handed,150,23,150,2,Car,4,0.916,53,Soccer,1000,1000,999,999,12,0,24,"Left foot",70,70.5,"Ring finger",November,Fall,Yes,Yes,Desserts,Milk,Art,8.5,10,3,"Yes - other","Text messaging",30,35,2,0,3,4,1,1,1,3,6,1,0,.5,"A lot","Graduate degree",Pop,Invisibility,Healthy,Relative,Health
USA,NY,2019,"5         ",Female,,Right-Handed,,,,,Bus,1hr,1,68,"Football (American)",,,,,,,,"Right foot",,,"Same length",October,Summer,Yes,No,Pizza/Pasta,"Sports drink",Music,6hr,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2021,"11        ",Male,20,Right-Handed,157.5,25.4,\,1,"Rail (Train/Tram/Subway)",90,1.456,99,Skateboarding/Rollerblading,1000,1000,1000,1000,802,1000,,,,,"Ring finger",October,Summer,Yes,Yes,Pizza/Pasta,Tea,Art,6-7,8-9,2,"Yes - other",,0,0,0,0,6,20,4,4,0,0,40,10,0,3,Some,Other,"Rap/Hip hop","Super strength",Healthy,Teacher,Environment
USA,NY,2015,"5         ",Male,11,Ambidextrous,160,24,147,1,Car,15,447,61,Baseball/Softball,374,802,930,813,100,444,23,"Right foot",80,70,"Index finger",October,Summer,No,No,Meat,Milk,"Physical education",13,9,4,"Yes - dial-up connection","Text messaging",2,2,14,1,5,16,20,1,1,1,1,1,2,30,"A lot","Undergraduate degree",Country,"Super strength",Healthy,Other,Health
USA,NY,2019,"6         ",Male,12,Right-Handed,155,24,63,3,Car,15,0.339,36,Soccer,1000,1000,1000,1000,0,0,25,"Left foot",7.5,7.6,"Ring finger",November,Fall,Yes,No,Pizza/Pasta,Water,"Social studies",10,12,5,"Yes - broadband connection","Text messaging",0,20,4,2,7,5,18,7,2,4,8,5,0,8,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person",Environment
USA,NY,2020,"6         ",Female,12,Right-Handed,157,"20 ",152,2,"Rail (Train/Tram/Subway)","30 ",59,"50 ",Dancing,1000,200,100,800,150,200,20,"Same length",127,127,"Same length",March,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics","10 ","10 ",4,"Yes - other",,100,"110 ",7,5,2,2,3,0,5,1,4,3,0,1,Some,"Graduate degree",Pop,"Freeze time",Happy,Relative,"Education/Youth development"
USA,NY,2024,"11        ",Female,18,Right-Handed,158,23,161,3,"Rail (Train/Tram/Subway)",45,.415,30,Dancing,9000,8000,9000,6000,7000,9000,23,"Same length",95,85,"Index finger",May,Fall,No,No,Fruit,Water,"Mathematics and statistics",6,9,4,"Yes - broadband connection","Internet chat or instant messaging",50,50,10,1,15,5,5,3,40,20,72,0,0,2,Some,"Graduate degree",Other,Fly,Rich,Relative,"Education/Youth development"
USA,NY,2023,"11        ",Male,18,Right-Handed,185,29,183,1,Bus,20,0.29,43,Walking/Hiking,893,460,257,246,519,503,28,"Right foot",30,30,"Same length",October,Spring,No,No,Breads/Sandwiches,Milk,History,7,10,4,"Yes - broadband connection","Internet chat or instant messaging",3,4,1/2,0,1/2,1/2,0,5,0,0,1,0,0,2,Some,"High school",Other,"Freeze time",Happy,Relative,Health
USA,NY,2023,"12        ",Female,17,Right-Handed,170,23,166.8,2,Walk,13,0.304,42,Other,1000,1000,1000,1000,800,800,23,"Same length",75,75,"Same length",August,Summer,Yes,No,Desserts,Tea,Science,8,9,3,"Yes - broadband connection","In person",50,100,20,15,15,15,30,0,15,10,50,10,0,5,"A lot","Graduate degree",Pop,Fly,Happy,Relative,"Wildlife, animals"
USA,NY,2022,"12        ",Female,16,Right-Handed,153,22,160,1,Bus,25,0.35,46,Soccer,506,600,670,250,100,100,22,"Same length",9,9,"Same length",November,Winter,Yes,No,"Rice/Noodle dishes",Coffee,"Physical education",8,8,4,"Yes - broadband connection","Text messaging",4,17,0,1,4,2,1,0,1,3,3,0,25,5,Some,"Some college",Country,"Freeze time",Happy,Other,"Education/Youth development"
USA,NY,2020,"8         ",Male,14,Left-Handed,175,26,172,1,Car,3,0.398,34,Soccer,900,100,0,900,1000,1000,26,"Same length",70,75,"Ring finger",December,Fall,No,No,Pizza/Pasta,Water,"Social studies",11,12,6,"Yes - broadband connection","In person",0,0,10,0,3,10,10,7,8,8,8,4,0,5,"A lot","Graduate degree",Other,"Freeze time",Happy,Other,"International aid"
USA,NY,2024,"12        ",Female,18,Right-Handed,168,24,170,1,Walk,15,0.7,45,Lacrosse,700,700,500,450,600,750,23,"Right foot",71,75,"Ring finger",February,Summer,No,No,Pizza/Pasta,Water,History,7,9,4,"Yes - other","Text messaging",50,60,17,1,7,25,12,3,4,6,10,3,5,4,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,Relative,Environment
USA,NY,2017,"12        ",Female,18,Right-Handed,170,30,0,1,Bus,30,.374,39,Other,802,738,679,626,230,342,33,"Left foot",,,"Index finger",June,Summer,No,No,Meat,Juice,Music,7,12,5,"Yes - broadband connection","Text messaging",,,5,2,4,20,1,1,5,3,5,6,15,5,,"Undergraduate degree","Punk rock",Invisibility,Happy,Teacher,"Arts, culture, sports"
USA,NY,2013,"12        ",Female,16,Right-Handed,73,28,69,1,Car,5,.231,38,Cycling,750,500,500,500,750,750,29,"Left foot",95,100,"Ring finger",November,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",6,8,7,"Yes - broadband connection","Cell phone",34,41,4,1,10,30,5,0,7,7,7,10,0,5,Some,"Graduate degree",Pop,Telepathy,Rich,"Doctor or nurse",Health
USA,NY,2019,"12        ",Female,17,Right-Handed,172,25,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2011,"5         ",Male,11,Right-Handed,140,23,139,1,Bus,15,0.39,37,Baseball/Softball,385,460,396,,802,1000,22,"Right foot",70,70,"Same length",December,Summer,No,No,Pizza/Pasta,"Sports drink","Physical education",9,7,5,"Yes - broadband connection","In person",0,0,13,1,8,120,140,140,1,0,5,80,3,4,"Very little","Some college",Pop,Fly,Famous,"Sports person",Health
USA,NY,2013,"12        ",Male,17,Right-Handed,177,26,130,1,Bus,15,.385,42,Other,684,556,882,754,840,674,26,"Same length",62,63,"Index finger",September,Winter,No,No,Meat,Coffee,Science,8,11,3,"Yes - broadband connection","Text messaging",300,290,3,1,7,2,0,6,1,4,4,1,3,1,"A lot","Graduate degree","Heavy metal",Fly,Happy,,"International aid"
USA,NY,2023,"9         ",Male,14,Right-Handed,175.3,25.9,170,1,Walk,14,.02,47,Basketball,1000,561,770,1000,321,481,10.3,"Left foot",81,77,"Index finger",May,Spring,Yes,No,Meat,Water,English,7,11,2.5,"Yes - other","Text messaging",30,300,4,2,12,8,4,1,0,2,12,12,0,2,Some,Other,Pop,"Freeze time",Healthy,"Business person","International aid"
USA,NY,2019,"10        ",Female,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2024,"12        ",Male,17,Right-Handed,179,28,193,1,"Rail (Train/Tram/Subway)",21,0.592,33,Other,642,792,744,672,432,854,28,"Same length",110,110,"Same length",August,Fall,No,No,Poultry,Tea,English,2,1,3,"Yes - broadband connection","Text messaging",45,23,4,34,12,27,1,45,26,56,35,0,0,6,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Friend,"Education/Youth development"
USA,NY,2015,"12        ",Male,17,Right-Handed," 170",26,160,1,"Rail (Train/Tram/Subway)",17,.351,34,Other,1000,765,332,251,800,1000,27.3,"Left foot",78,74,"Ring finger",August,Summer,Yes,No,Seafood,Water,"Mathematics and statistics",9,10,4,"Yes - broadband connection","Text messaging",175,175,7,0,15,2,15,3,0,2.5,2.5,1,0,1,"A lot","Graduate degree","Rock and roll","Freeze time",Rich,"Business person",Health
USA,NY,2022,"12        ",Female,17,Right-Handed,153.7,23,156,1,Car,11,.562,60,"Hockey (Field)",519,326,203,187,91,150,23,"Same length",89,83,"Index finger",March,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",7,10,4,"Yes - broadband connection","In person",50,75,7,4,8,8,8,2,10,2,10,8,8,8,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,NY,2022,"12        ",Male,16,Right-Handed,5'7,12.5,5'9,1,Bus,90,0.334,40,"Football (American)",0,0,0,0,1000,1000,12.5,"Same length",,,"Ring finger",June,Summer,No,No,Meat,Water,History,6,10,4,"Yes - broadband connection","Text messaging",100,100,10,1,15,5,8,14,40,40,40,20,0,0,"A lot","Graduate degree","Rap/Hip hop",Fly,Rich,Relative,"Arts, culture, sports"
USA,NY,2018,"12        ",Male,16,Right-Handed,168,27,174,1,Car,15,.35,37,Lacrosse,300,700,200,850,1000,900,27,"Same length",100,105,"Ring finger",January,Summer,No,No,Pizza/Pasta,Water,Science,7,6,5,"Yes - broadband connection","Text messaging",40,35,4,5,15,5,20,1,10,5,15,2,15,10,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Teacher,"Wildlife, animals"
USA,NY,2023,"12        ",Female,17,Right-Handed,5'0,22,152,1,Car,7,0.335,38,Other,600,600,700,700,200,900,22,"Same length",94,90,"Index finger",November,Summer,No,No,Pizza/Pasta,Water,English,6,8,4,"Yes - other","Cell phone",100,100,20,24,1,42,9,0,72,72,72,1,15,0,Some,"Some college","Rap/Hip hop",Invisibility,Healthy,Relative,Health
USA,NY,2019,"12        ",Male,17,Right-Handed,,,,1,"Rail (Train/Tram/Subway)",70,.849,46,Running/Jogging,1,900,100,200,900,1000,,"Same length",,,"Ring finger",May,Spring,No,No,Pizza/Pasta,Water,"Mathematics and statistics",6,9,3,"Yes - broadband connection","Text messaging",50,50,5,1,15,5,3,2,6,3,8,2,7,2,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Rich,"Business person","Wildlife, animals"
USA,NY,2015,"7         ",Female,13,Right-Handed,165,23,160,2,Car,15,0.838,44,Swimming,800,600,500,500,200,300,23,"Same length",110,110,"Same length",October,Fall,No,Yes,Seafood,Tea,Art,9,4,5,"Yes - other","Text messaging",32,30,35,5,12,35,15,14,21,12,35,3,0,6,"A lot","Graduate degree","Punk rock","Freeze time",Happy,Other,"Wildlife, animals"
USA,NY,2017,"6         ",Female,11,Right-Handed,150,23,148,1,Bus,15,0.518,59,Soccer,583,396,706,503,219,422,23,"Same length",70,65,"Index finger",December,Summer,Yes,No,"No favorite",Water,Art,8,10,5,"Yes - broadband connection","Text messaging",60,100,8,2,,,,,,,,,,,,,,,,,
USA,NY,2023,"11        ",Female,17,Right-Handed,163,222,222,1,Car,30,20,20,Other,1000,500,1000,1000,200,1000,22,"Same length",222,222,"Same length",March,Summer,Yes,No,"No favorite",Juice,Art,7,5,3,"Yes - other","In person",30,30,56,7,21,14,0,0,24,7,49,24,0,7,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Doctor or nurse",Religious
USA,NY,2023,"12        ",Male,18,Left-Handed,185.5,27,186.5,2,Walk,2,.189,61,"Football (American)",,,,,,,29,"Same length",12,12,,,,No,No,Meat,Milk,History,6,11,3,"Yes - broadband connection","In person",20,20,10,1,15,4,20,0,10,2,10,1,0,0,"A lot","Undergraduate degree",Country,"Super strength",,Other,Religious
USA,NY,2022,"11        ",Female,16,Right-Handed,,26,168,1,Walk,20-30,0.447,30,"Football (American)",727,476,830,850,615,433,26,"Same length",75,80,"Ring finger",November,Summer,Yes,No,Other,Water,Art,6-7,4-5,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",47,76,10,24,5,5,7,1,50,40,30,60,30,5,Some,"Graduate degree",,Invisibility,Rich,Relative,"Wildlife, animals"
USA,NY,2014,"12        ",Female,17,Right-Handed,171,16,170,1,Car,8,.998,48,Cycling,900,900,1000,400,700,800,16,"Left foot",55,60,"Ring finger",April,Fall,No,No,Poultry,Water,"Mathematics and statistics",7,7,6,"Yes - broadband connection","Text messaging",50,50,10,3,5,2,15,2,1,2,2,0,5,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Teacher,"Education/Youth development"
USA,NY,2022,"7         ",Female,13,Right-Handed,154cm,22cm,151,3,Walk,"5 min",0.306,47,Swimming,1000,866,524,754,134,53,"22 cm","Same length",7.5,7.2,"Ring finger",May,Spring,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics","6 - 7",,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2017,"6         ",Female,12,Right-Handed,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2023,"9         ",Male,15,Right-Handed,178,44,174,1,"Rail (Train/Tram/Subway)",15,.316,35,Baseball/Softball,556,556,374,556,380,556,44,"Right foot",,,"Index finger",June,Fall,No,No,Meat,Water,English,7,9,5,"Yes - broadband connection","In person",,,,,,,,,,,,,,,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,Other,"Arts, culture, sports"
USA,NY,2013,"12        ",Female,16,Right-Handed,158,22.3,158.5,2,"Rail (Train/Tram/Subway)",45,.353,38,Swimming,1000,503,1000,567,513,674,22.5,"Left foot",70,75,"Ring finger",December,Winter,Yes,No,Seafood,Water,Science,8,12,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,27,5,1,2,1,0,6,0,1,6,1,10,3,"A lot","Graduate degree",Other,"Freeze time",Rich,Other,"Wildlife, animals"
USA,NY,2015,"12        ",Male,17,Ambidextrous,175.3,27.7,175.3,2,Car,16,0.375,44,Basketball,674,230,374,422,348,358,24.7,"Right foot",76.2,82.6,"Ring finger",July,Summer,Yes,No,Vegetables,"Energy drink",Languages,4,9,5,"Yes - broadband connection","Text messaging",30,90,10,1,40,1,10,0,2,2,50,5,0,2,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Healthy,Friend,Health
USA,NY,2019,"12        ",Female,21,Right-Handed,170,24,170,1,Car,25,.373,43,Walking/Hiking,800,300,200,400,1000,1000,24,"Same length",24,26,"Ring finger",February,Summer,No,No,Meat,Coffee,"Mathematics and statistics",9,10,5,"Yes - other","Text messaging",150,300,20,5,15,5,0,0,7,14,5,30,24,4,Some,"Graduate degree",Classical,Fly,Happy,Relative,"Education/Youth development"
USA,NY,2015,"12        ",Female,17,Right-Handed,168,24.5,171.5,1,"Rail (Train/Tram/Subway)",45,.521,50,Other,1000,1000,1000,770,663,418,23.5,"Right foot",70.5,80,"Index finger",December,Winter,No,Yes,Fruit,Water,English,7,9,4,"Yes - other","Text messaging",30,30,5,1,15,6,6,8,6,6,8,6,0,1,"A lot","Graduate degree","Rock and roll","Super strength",Happy,Teacher,Environment
USA,NY,2015,"12        ",Male,18,Right-Handed,173,29,185,2,"Rail (Train/Tram/Subway)",70,.8,47,Other,900,900,1000,900,800,800,30,"Left foot",11,12,"Ring finger",December,Summer,No,No,Meat,Water,"Social studies",6,8,4,"Yes - broadband connection","Text messaging",20,30,3,0,0,4,1,0,5,2,10,10,6,1,Some,"Graduate degree",Classical,Telepathy,Rich,Relative,"Education/Youth development"
USA,NY,2020,"6         ",Female,11,Ambidextrous,,17.78,142.2,1,Walk,8,0.322,29,Basketball,10000,10000,1000,1000,1,3,21.59,"Left foot",email,email,,July,Summer,Yes,No,Meat,,,7.5-8,4,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2021,"12        ",Male,18,Right-Handed,5.7,8,"5 fee",4,Bus,"30 m","0.76 ","46 s",Swimming,,,,,,,8,"Same length",1.10,"2 cm","Index finger",February,Spring,No,Yes,Meat,"Energy drink",Music,7,10,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",100+,100+,"10 ho","35 h","3 h",15h,14h,20h,15h,5h,1h,0,15h,"10 h",Some,"Graduate degree",Classical,"Super strength",Happy,"Religious figure",Religious
USA,NY,2020,"12        ",Female,17,Right-Handed,160,24,160,2,"Rail (Train/Tram/Subway)",15,.393,29,Soccer,631,503,348,348,476,829,24,"Same length",70,80,"Ring finger",August,Fall,Yes,No,"No favorite",Juice,Art,6,8,3,"Yes - broadband connection","Text messaging",34,44,10,12,10,5,2,2,8,14,126,1,4,2,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,Environment
USA,NY,2018,"12        ",Female,17,Right-Handed,154,23,159,3,"Rail (Train/Tram/Subway)",52,0.343,49,Walking/Hiking,1000,1000,800,850,900,900,23,"Right foot",90,94,"Ring finger",May,Summer,Yes,No,Meat,Water,Science,5.5,12,7,"Yes - broadband connection","Internet chat or instant messaging",1000,1000,5,0.5,24,5,0,0,4,7,12,5,0,0,"A lot","Undergraduate degree",Classical,Telepathy,Happy,Friend,"International aid"
USA,NY,2023,"12        ",Female,17,Right-Handed,164,26,65,2,"Rail (Train/Tram/Subway)",70,0.353,37,Walking/Hiking,492,508,465,460,60,182,26,"Same length",70,65,"Index finger",September,Fall,No,No,"No favorite",Coffee,English,7,12,4,"Yes - broadband connection","In person",100,101,4,,,,,,,,,,,,,,,,,,
USA,NY,2019,"10        ",Female,15,Right-Handed,168,24.5,168,1,Bus,45,0.386,65,Running/Jogging,1000,995,800,700,200,300,24.5,"Same length","8.4 ",8.2,"Index finger",December,Summer,Yes,No,"Rice/Noodle dishes",Water,Art,7,9,4,"Yes - broadband connection","Text messaging",45,63,20,13,9,10,,,,,,,,,,,,,,,
USA,NY,2019,"6         ",Female,11,Right-Handed,157,21,139,1,Car,15,0.484,52,Soccer,679,679,679,69,1000,1000,21,"Same length",7,5,"Index finger",June,Spring,No,No,"Rice/Noodle dishes",Water,English,6,11,3,"Yes - other","Text messaging",150,147,73,5,16281,23,56,23,42,262,34,73,4,2,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Healthy,Friend,Health
USA,NY,2016,"11        ",Female,15,Right-Handed,,,,2,Bus,90,.565,53,Swimming,,,,,,,23,"Same length",65,67,"Ring finger",September,Winter,No,No,"Rice/Noodle dishes",Water,"Social studies",7,8,4,"Yes - other","In person",0,0,1,1,2,6,3,0,0,1,10,0,0,4,Some,"High school",Classical,Invisibility,Healthy,"Musician or singer",Environment
USA,NY,2013,"12        ",Female,17,Right-Handed,157,22,153,2,"Rail (Train/Tram/Subway)",20,0.413,90,Basketball,1000,1000,1000,1000,807,813,22,"Same length",9,9,"Same length",August,Summer,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",8,9,4,"Yes - other","Cell phone",0,0,7,0.583,41,7,2,0,15,5,15,15,0,6,Some,"Graduate degree",Pop,Telepathy,Happy,Actor,Environment
USA,NY,2015,"6         ",Female,11,Left-Handed,148,20,145,1,Bus,15,.906,37,Other,503,503,96,508,802,813,21,"Same length",40,60,"Ring finger",August,Summer,No,No,Meat,Juice,Art,11,9,6,"Yes - other","Text messaging",0,0,8,2,1,10,4,0,2,2,2,2,1,1,Some,"Some college",Country,Fly,Happy,Other,"International aid"
USA,NY,2024,"11        ",Male,16,Right-Handed,176,25.4,162,2,Bicycle,10,.25,51,Soccer,1000,754,743,786,900,1000,25.3,"Right foot",8,3,,April,Spring,No,No,,Water,History,8.5,8,4,"Yes - broadband connection","In person",12,20,6,1/2,10,2,11,0,6,1,7,5,1,2,Some,"Undergraduate degree",Country,"Freeze time",Healthy,"Sports person","Wildlife, animals"
USA,NY,2022,"12        ",Female,17,Left-Handed,152,22.5,155,1,"Rail (Train/Tram/Subway)",50,0.252,38,Walking/Hiking,1000,800,600,600,800,800,21.25,"Right foot",70,72,"Ring finger",November,Winter,Yes,No,Poultry,Water,Science,6-7,8,3,"Yes - broadband connection","Text messaging",27,26,2,1,42,0,0,4,2,2,30,0,0,0.5,"A lot","Undergraduate degree",Other,Fly,Rich,Teacher,Environment
USA,NY,2020,"12        ",Male,18,Right-Handed,180,26,185,2,Bus,20,.272,32,Soccer,1000,1000,1000,1000,1000,1000,185,"Same length",72,76,"Ring finger",May,Spring,No,No,Meat,Water,Science,6,9,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",21,35,6,1,21,10,14,2,4,2,56,0,4,8,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"International aid"
USA,NY,2017,"6         ",Female,12,Right-Handed,163,24,164,1,Bus,25,0.513,67,Walking/Hiking,900,700,700,800,50,100,23,"Right foot",75,69,"Index finger",April,Summer,Yes,No,"No favorite",Water,Science,7,11,4,"Yes - broadband connection","Text messaging",5,6,1,1,4,1,1,3,0,2,5,6,0,0,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,Teacher,Environment
USA,NY,2023,"9         ",Male,15,Left-Handed,147,,,,"Rail (Train/Tram/Subway)",35,305,38,None,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2019,"12        ",Male,17,Right-Handed,166.5,25,164,1,Car,7,.61,43,Soccer,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2021,"11        ",Female,17,Left-Handed,5'5,8cm,175cm,"1 eng","Rail (Train/Tram/Subway)",1hr,7.669,66sec,Dancing,VI,VI,VI,VI,VI,VI,n/a,"Same length",n/a,n/a,"Same length",April,Spring,Yes,No,Seafood,Water,Art,8,12,9,"Yes - broadband connection","Text messaging",6,27,0hr,2hr,3hr,24hr,4hr,1hr,1hr,7hr,5hr,4hr,n/a,8hr,Some,"Some college",Reggae,Invisibility,Healthy,"Doctor or nurse","International aid"
USA,NY,2020,"6         ",Male,11,Right-Handed,148,22,144,1,"Rail (Train/Tram/Subway)",20,0.418,52,Other,600,550,300,400,112,16,211/2,"Right foot",70,50,"Index finger",October,Winter,No,No,Meat,Water,Science,9-10,7-9,5,,"Internet chat or instant messaging",60,700,18,2,22,16,11,4,3,1,7,2,4,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Other,"Wildlife, animals"
USA,NY,2019,"10        ",Male,16,Left-Handed,191,35,198,1,Car,60,.363,45,Basketball,802,791,1000,690,433,802,35,"Same length",9,8,"Index finger",December,Winter,No,,Desserts,Milk,"Physical education",8,7,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",150,200,6,,,,,,,,,,,,,,,,,,
USA,NY,2019,"12        ",Male,16,Right-Handed,178,28.6,183,2,"Rail (Train/Tram/Subway)",20,.299,40,"Martial Arts",765,749,668,460,749,749,28.6,"Same length",87,87,"Same length",November,Fall,Yes,No,Poultry,Water,Science,6,7,5,"Yes - other","In person",25,30,30,10,10,1,20,4,4,2,4,0,27,4,Some,"Graduate degree",Other,"Freeze time",Rich,"Coach or club leader","Education/Youth development"
USA,NY,2023,"12        ",Male,17,Right-Handed,183,26.8,183,1,Car,28,.417,56,Athletics,1000,900,900,1000,1000,1000,26.8,"Same length",8,8.5,"Ring finger",September,Winter,No,Yes,Pizza/Pasta,Water,History,7,9,4,"Yes - broadband connection","Internet chat or instant messaging",30,150,10,3,14,5,20,8,10,4,50,2,0,0,"A lot","Graduate degree","Rap/Hip hop","Super strength",Happy,Friend,Environment
USA,NY,2024,"12        ",Male,17,Right-Handed,166,23,171.5,2,"Rail (Train/Tram/Subway)",60,0.728,47,Swimming,700,800,900,700,800,700,23,"Same length",85,100,"Ring finger",June,Fall,No,No,Meat,"Soft drink (non-caffeinated)",History,4,9,3,"Yes - broadband connection","Internet chat or instant messaging",150,180," 6",6,6,6,6,6,6,6,6,6,6,6,Some,"Undergraduate degree","Rap/Hip hop","Super strength",Rich,"Business person","International aid"
USA,NY,2022,"7         ",Male,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2018,"5         ",Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2024,"12        ",Female,18,Right-Handed,170,27,172,2,"Rail (Train/Tram/Subway)",40,.654,36,Other,700,700,900,900,200,1000,27,"Same length",99,98,"Index finger",March,Fall,No,No,Pizza/Pasta,"Soft drink (non-caffeinated)","Mathematics and statistics",6,8,3,"Yes - broadband connection","Text messaging",160,153,10,2,15,2,15,2,20,5,30,8,20,1,"A lot","Graduate degree",Other,Fly,Happy,Friend,Health
USA,NY,2018,"6         ",Female,11,Right-Handed,150,23,141,2,Walk,5,0.426,53,Soccer,610,100,500,400,550,570,23,"Same length",70,80,"Ring finger",October,Summer,No,No,Fruit,Juice,"Mathematics and statistics",9,8,8,"Yes - broadband connection","In person",0,0,16,1,5,8,7,4,3,0,8,9,0,3,"Very little","Graduate degree",Pop,Telepathy,Happy,"Doctor or nurse","Wildlife, animals"
