Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,TX,2016,"12        ",Male,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"10        ",Female,15,Right-Handed,161,22,181,2,Bus,25,.366,35,Tennis,588,805,435,578,1000,1000,22,"Same length",50,40,"Same length",October,Winter,No,No,Other,Water,"Mathematics and statistics",6,8,11,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",150,175,5,10,8,5,10,0,10,20,10,3,0,3,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,"International aid"
USA,TX,2018,"12        ",Female,17,Right-Handed,162.5,23.8,81.25,2,Car,10,0.459,89,Baseball/Softball,1000,1000,1000,1000,1000,1000,23.8,"Same length",,,,July,Spring,No,No,"No favorite",Water,"Social studies",5,3,2,"Yes - broadband connection","Text messaging",20,15,45,2,3,2,10,0,3,3,4,4,0,3,Some,"Graduate degree",Other,Invisibility,Rich,Other,Other
USA,TX,2021,"12        ",Female,17,Left-Handed,173,23,165,1,Car,15,14,25,Baseball/Softball,700,700,700,800,800,1000,24,"Left foot",70,70,"Same length",October,Fall,Yes,No,Meat,Water,History,4,9,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",25,40,24,2,3,8,4,0,50,6,0,5,0,2,Some,"Graduate degree","Punk rock",Telepathy,Happy,Actor,"International aid"
USA,TX,2016,"12        ",Female,17,Right-Handed,152.4,37.5,66.1,1,Car,15,,,Other,100,900,900,900,100,100,37.5,"Same length",,,"Index finger",December,Winter,No,No,Meat,Water,"Computers and technology",5,12,3,"Yes - other","In person",79,82,5,120,10,120,0,100,30,90,90,0,35,25,"A lot","Graduate degree","Punk rock",Fly,Happy,Teacher,"International aid"
USA,TX,2022,"12        ",Female,16,Right-Handed,170,23,174,2,Car,3,0.689,47,Other,500,750,800,300,250,500,24,"Left foot",72,72,"Same length",June,Fall,Yes,No,Soups,"Sports drink",Science,6,9,5,"Yes - broadband connection","In person",20,75,4,3,8,1,12,0,1,2,3,0,0,4,"A lot","Graduate degree",Pop,Fly,Happy,"Coach or club leader",Health
USA,TX,2021,"11        ",Male,17,Right-Handed,Idk,11,3,2,Car,10,0.867,47,Running/Jogging,1000,1000,1000,1000,439,524,11,"Same length",3,4,"Ring finger",September,Summer,Yes,No,Poultry,Water,"Computers and technology",8,7,5,"Yes - other","Text messaging",0,3,0,1,1,3,3,2,1,1,3,1,0,1,Some,"Some college","Rap/Hip hop",Fly,Healthy,"Musician or singer","International aid"
USA,TX,2018,"12        ",Male,17,Left-Handed,172,24,30,2,Car,8,0.697,64,"Football (American)",800,400,500,900,500,1000,24,"Same length",30,35,"Same length",March,Fall,Yes,No,Meat,Water,Art,7,9,4,"Yes - broadband connection","Text messaging",5,4,30,1,1,0,20,0,2,1,1,0,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Famous,"Coach or club leader","Wildlife, animals"
USA,TX,2024,"12        ",Male,16,Right-Handed,178,22,182,1,Car,15,0.283,36,Other,800,600,300,200,8002,1000,22,"Same length",80,80,"Same length",June,Fall,Yes,No,Meat,Water,Music,8,8,5,"Yes - broadband connection","Internet chat or instant messaging",500,1000,55,1,0,20,15,50,30,30,80,2,0,2,Some,Other,Other,"Freeze time",Rich,Other,"Arts, culture, sports"
USA,TX,2024,"12        ",Male,17,Right-Handed,6'0,29.2,,2,Bus,15,0.394,43,Basketball,7,7,7,7,7,7,29.2,"Same length",10,10.5,"Ring finger",September,Winter,No,No,Pizza/Pasta,Water,"Mathematics and statistics",8,8,5,"Yes - broadband connection","Cell phone",7,7,10,2,0,3,6,0,0,2,2,2,0,0,None,"High school","Rhythm and blues (R&B)",Fly,Rich,Relative,Other
USA,TX,2015,"12        ",Female,18,Right-Handed,56,8,57,1,Bus,20,0.324,52,Other,508,620,668,561,551,1000,8,"Right foot",40,6.5,"Ring finger",November,Fall,Yes,No,Meat,"Soft drink (caffeinated)",Science,7,10,4,"Yes - broadband connection","In person",15,20,40,30,3,30,10,2,40,30,30,20,45,1,Some,"Graduate degree",Pop,"Freeze time",Rich,Actor,"Wildlife, animals"
USA,TX,2022,"11        ",Male,16,Right-Handed,182,28,185,2,Bus,35,0.255,34,Swimming,759,743,711,674,877,989,28,"Same length",75,85,"Ring finger",July,Winter,No,No,"Rice/Noodle dishes",Water,"Computers and technology",7,12,6,"Yes - broadband connection","Text messaging",31,29,2,3,5,15,1,3,8,2,15,10,0,3,Some,"Graduate degree",Pop,Invisibility,Rich,"Business person",Environment
USA,TX,2013,"12        ",Female,18,Right-Handed,158,22,158,1,Car,20,.406,28,Dancing,278,337,257,396,368,545,24,"Left foot",15,16,"Ring finger",March,Fall,Yes,No,"Rice/Noodle dishes",Water,English,7,10,4,"Yes - other","In person",50,50,12,2,1,7,1,0,3,2,4,2,0,3,Some,"Undergraduate degree",Other,Fly,Happy,"Religious figure","International aid"
USA,TX,2016,"12        ",Male,17,Left-Handed,176,30,174,1,Car,20,.378,35,Lacrosse,750,750,500,200,1000,1000,30,"Same length",75,70,"Index finger",February,Winter,Yes,No,Poultry,Water,"Physical education",8,12,4,"Yes - broadband connection","Text messaging",10,12,2,2,10,20,1,3,3,1,5,7,0,2,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,Relative,Other
USA,TX,2023,"12        ",Female,16,Left-Handed,167,,,2,Car,"20 ",0.362,44,Other,936,636,1000,1000,487,396,,"Same length",,,,January,Winter,Yes,No,Pizza/Pasta,Water,English,5,8,5,"Yes - broadband connection","Text messaging",100+,100+,0,5,5,7,2,0,8,10,15,0,0,0,Some,"Graduate degree","Rap/Hip hop","Freeze time",Healthy,Friend,Health
USA,TX,2013,"5         ",Female,11,Right-Handed,163,23,160,1,Car,5,408,55,Athletics,1000,100,200,1000,200,500,24,"Left foot",70,60,"Index finger",June,Winter,Yes,No,Desserts,Water,Music,5,2,7,"Yes - other","Text messaging",100,60,3,2,1,0,4,10,11,10,7,3,5,9,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Healthy,Actor,"Wildlife, animals"
USA,TX,2021,"11        ",Male,17,Right-Handed,168cm,27cm,,1,Bus,20,.361,46,Baseball/Softball,800,600,600,700,45,500,26cm,"Right foot",64,76,"Ring finger",June,Spring,No,No,Meat,"Energy drink","Mathematics and statistics",7,6,5,"Yes - other","In person",200,200,3,3,1,3,0,0,2,2,2,1,4,1,Some,"High school",Other,"Freeze time",Healthy,Relative,"Wildlife, animals"
USA,TX,2016,"12        ",Male,17,Right-Handed,174,20,172,1,Other,10,.743,42,Basketball,1000,1000,1000,1000,1000,1000,21,"Left foot",20,20,"Same length",November,Fall,No,No,Fruit,Tea,History,5,5,5,"Yes - broadband connection","In person",100,100,30,5,6,2,7,1,5,3,4,0,30,1,Some,Other,"Rap/Hip hop",Telepathy,Rich,Friend,Health
USA,TX,2018,"12        ",Male,18,Right-Handed,185,27.94,190,2,Car,7,.308,53,Other,800,800,900,800,300,300,27.94,"Same length",80,70,"Index finger",July,Spring,Yes,No,Pizza/Pasta,Water,Other,5,5,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",40,60,7,7,2,7,7,0,7,7,7,7,8,7,"A lot","Some college","Rap/Hip hop",Telepathy,Happy,Other,"Wildlife, animals"
USA,TX,2016,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2016,"5         ",Female,11,Right-Handed,58,75,130,1,Car,0.73,32,122,Dancing,32,122,148,780,290,320,8,"Left foot",5,6,"Index finger",January,Summer,No,No,Meat,"Soft drink (caffeinated)","Social studies",8,5,5,"Yes - other","Cell phone",10,13,,,,,,,,,,,0,0,,"Graduate degree",Other,Fly,Rich,Actor,"Arts, culture, sports"
USA,TX,2024,"12        ",Female,17,Right-Handed,163,9,166,2,Car,5,0.395,50,Other,90,80,90,90,10,20,9,"Same length",3,"2 1/2","Index finger",August,Fall,No,No,Seafood,Water,Science,7,5,4,"Yes - broadband connection","Internet chat or instant messaging",100,150,,,,,,,,,,,,,Some,"Graduate degree","Rock and roll",Invisibility,Rich,Other,"Wildlife, animals"
USA,TX,2022,"10        ",Female,16,Right-Handed,174,29,172,1,Car,30,.403,73,"Hockey (Field)",1000,1000,800,900,366,259,28,"Right foot",,,,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Female,17,Right-Handed,5,22,66,2,Bus,10,0.1,15,Soccer,500,700,700,600,200,800,22,"Same length",30,70,"Ring finger",January,Fall,No,No,"No favorite",Water,"Mathematics and statistics",6,8,4,"Yes - other","Text messaging",20,25,1,0,2,3,0,0,1,1,0,2,0,0,"A lot","Graduate degree",Pop,Telepathy,Happy,"Religious figure",Health
USA,TX,2024,"12        ",Female,18,Right-Handed,163,22,165,2,Car,21,.427,43,Dancing,583,583,1000,775,75,102,23,"Left foot",7,7,"Same length",December,Winter,Yes,No,Fruit,"Soft drink (caffeinated)",English,8,5,9,"Yes - other","Internet chat or instant messaging",12,20,2,10,2,2,2,1,5,2,2,3,15,6,"Very little",Other,"Rhythm and blues (R&B)",Telepathy,Rich,Relative,"International aid"
USA,TX,2011,"12        ",Female,17,Right-Handed,157.5,15.2,,2,Car,20,.422,51,Tennis,471,353,267,,1000,1000,20,"Right foot",78,59,"Index finger",December,Fall,No,No,"No favorite",Water,"Mathematics and statistics",8,8,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,30,7,2,9,8,2,1,10,2,10,4,0,3,"A lot","Graduate degree",Country,Fly,Happy,Relative,"Education/Youth development"
USA,TX,2016,"12        ",Male,17,Right-Handed,165.1,26,172.7,1,Car,8,.355,48,Running/Jogging,500,600,500,400,750,900,26,"Same length",82.55,87.55,"Ring finger",November,Summer,Yes,No,"No favorite",Water,Science,6.5,8.5,3,"Yes - broadband connection","Cell phone",300,600,20,2,8,5,25,6,3,100,6,10,0,2,"Very little","Undergraduate degree","Rap/Hip hop",Fly,Happy,Friend,Religious
USA,TX,2019,"12        ",Female,17,Right-Handed,167,24,149,1,Car,16,.459,45,Dancing,1000,1000,1000,1000,800,900,23,"Right foot",70,70,"Same length",December,Fall,Yes,No,Fruit,Water,Other,6,8,3,"Yes - broadband connection","Text messaging",3,48,10,.5,10,10,30,10,7,5,10,20,15,7,Some,"Undergraduate degree",Other,Fly,Happy,Friend,Health
USA,TX,2018,"12        ",Female,17,Right-Handed,164.6,20.3,60,2,Car,10,0.778,51,Soccer,600,700,900,950,500,950,20.4,,90,80,"Same length",September,Fall,Yes,No,Desserts,Water,History,7.5,9,5,"Yes - other","Text messaging",300,250,5,2,3,1,1,0,1,4,3,1,0,2,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,Health
USA,TX,2014,"12        ",Male,17,Right-Handed,172,24,176,2,Bus,15,0.42,35,Baseball/Softball,6,5,3,4,1,2,24,"Same length",70,75,"Ring finger",September,Spring,Yes,No,Meat,Tea,Other,71,10,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",,,5,1,1,4,2,1,2,1,2,3,0,3,Some,Other,Other,Fly,Rich,"Sports person",Health
USA,TX,2021,"12        ",Male,17,Right-Handed,182,25.3,179,1,Car,4,.664,37,Other,950,850,800,860,300,700,26,"Left foot",71,75,"Ring finger",May,Winter,Yes,No,Meat,Water,Science,7,8,3,"Yes - broadband connection","Text messaging",68,71,20,4,5,10,2,5,2,10,5,15,20,5,Some,"Graduate degree",Other,"Super strength",Happy,Friend,Environment
USA,TX,2019,"6         ",Female,12,Right-Handed,167,24,14,2,Bus,40,.391,46,Basketball,775,1000,875,875,753,945,24,"Same length",70,70,"Same length",March,Winter,Yes,No,Meat,"Soft drink (caffeinated)",Art,6,3,5,"Yes - other","Text messaging",0,0,1,0,1,0,1,3,6,2,7,0,0,2,Some,"Graduate degree",Pop,Invisibility,Happy,Actor,Environment
USA,TX,2021,"6         ",Male,11,Right-Handed,150,22,150,1,Bus,30-40,0.39,40,None,995,642,123,160,540,334,22,"Same length",72,80,"Ring finger",December,Winter,Yes,No,Seafood,,Other,7,2,4,"Yes - broadband connection","Cell phone",87,99,0,15,0,25,0,40,5,1,168,10,5,5,"A lot","Graduate degree",Country,Telepathy,Happy,Other,Other
USA,TX,2021,"11        ",Male,16,Right-Handed,6'10,25,160,2,Car,10,0.343,57,Soccer,1000,300,500,1000,0,1000,25,"Left foot",7.5mm,"80 mm","Ring finger",August,Winter,No,No,Meat,Water,"Mathematics and statistics",8,7,6,"Yes - other","Cell phone",20,30-40,2hr,1hr,0hr,3hr,2hr,30min,2hr,3hr,8hr,0,9hrs,0,Some,"High school","Rhythm and blues (R&B)",Invisibility,Healthy,"Business person","International aid"
USA,TX,2021,"12        ",Female,17,Right-Handed,175,23,171,1,Car,7,.713,32,Other,1000,800,750,500,700,900,23,"Same length",7,7,"Same length",October,Fall,Yes,No,"Rice/Noodle dishes",Water,Other,6,7,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",63,67,5,12,1,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Male,17,Right-Handed,160,32,156,2,Bus,10,0.336,37,Other,888,829,727,781,545,583,32,"Same length",82,64,"Index finger",July,Winter,Yes,No,Meat,"Soft drink (caffeinated)",Music,9,8,4,"Yes - broadband connection","Cell phone",132,158,4,11,1,9,3,9,4,,,,,,,,,,,,
USA,TX,2015,"5         ",Female,10,Right-Handed,140,20,136,2,Bus,7,0.764,72,Gymnastics,300,400,500,600,0,0,20,"Same length",75,70,"Ring finger",August,Summer,Yes,No,Desserts,"Powdered drink","Physical education",9,7,3,"No internet connection","Internet chat or instant messaging",20,35,0,1,1,2,1,1,1,1,1,1,0,0,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Friend,Health
USA,TX,2017,"12        ",Male,17,Left-Handed,167.6,27.3,152,1,Car,8,.307,60,Skateboarding/Rollerblading,0,1000,561,439,0,1000,27.3,"Same length",50.8,52.8,"Ring finger",October,Winter,No,No,Fruit,Water,Science,5,8,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",2,2,5,0,1,4,0,0,1,1,1,5,18,3,"Very little","Graduate degree",Reggae,Telepathy,Healthy,Relative,"International aid"
USA,TX,2013,"5         ",Male,11,Right-Handed,145,149,147,2,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"12        ",Female,17,Left-Handed,173,23,165,1,Car,15,14,25,Baseball/Softball,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2017,"12        ",Male,17,Right-Handed,61,26,180,1,Car,5,.28,33,Skateboarding/Rollerblading,813,807,701,690,70,70,26,"Same length",,,"Ring finger",April,Fall,No,No,Meat,"Soft drink (caffeinated)",Other,7,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",8,17,42,10,0,42,0,42,10,10,10,0,0,0,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Rich,"Musician or singer",Health
USA,TX,2015,"5         ",Female,11,Right-Handed,148,21,148,1,Car,4,0.756,68,Other,1000,750,976,897,6,6,21,"Same length",70,65,"Index finger",April,Summer,Yes,No,Meat,Water,Art,10,8,7,"Yes - broadband connection","In person",0,0,20,0,0,5,23,7,0,0,0,0,0,1,"A lot","Some college",Country,Fly,Happy,Relative,Health
USA,TX,2016,"12        ",Female,17,Right-Handed,152,22,151,1,Bus,60,.621,51,Swimming,700,300,500,500,1000,1000,19,"Same length",65,67,"Ring finger",August,Fall,No,No,"Rice/Noodle dishes",Water,Art,7,10,4,"Yes - other","Text messaging",50,50,3,.5,25,4,3,0,10,10,24,4,0,7,Some,"Graduate degree",Pop,"Freeze time",Happy,Other,"International aid"
USA,TX,2017,"12        ",Male,17,Right-Handed,180.3,26.7,75,2,Bus,13,.343,.39,Running/Jogging,0,900,500,1000,700,800,26.7,"Same length",70,75,"Ring finger",May,Spring,No,No,Poultry,Water,History,6,9,4,"Yes - broadband connection","Text messaging",500,600,47,1,8,20,"11 ",5,10,,,,,,,,,,,,
USA,TX,2018,"12        ",Female,16,Right-Handed,165.1,1,1,2,Car,15,0.761,42,Other,,,,,,,17,"Same length",55,65,"Index finger",March,Fall,No,No,Meat,Water,English,5,7,5,"Yes - other","Text messaging",30,50,"8 ",5,2,80,3,4,70,3,5,10,0,30,"A lot","Some college","Rhythm and blues (R&B)",,Happy,Other,"International aid"
USA,TX,2015,"12        ",Male,17,Ambidextrous,188,,,1,Bus,10,0.716,41,"Football (American)",1000,1000,500,500,1000,1000,,"Left foot",,,"Ring finger",November,Fall,No,No,Meat,Water,"Physical education",6,10,3,"Yes - broadband connection","Text messaging",100,100,5,1,1,10,2,20,5,5,5,5,30,1,"Very little","Graduate degree",Country,Invisibility,Happy,Relative,Environment
USA,TX,2023,"12        ",Male,18,Right-Handed,180,27,170,1,Bus,25,.302,28,"Hockey (Ice)",727,824,592,668,1000,1000,27,"Same length",95,85,"Index finger",April,Winter,Yes,No,"Rice/Noodle dishes",Tea,History,8,7,2,"Yes - broadband connection","Text messaging",5,6,40,2,5,10,0,50,20,5,50,5,0,3,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Musician or singer",Health
USA,TX,2019,"12        ",Female,15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2016,"5         ",Male,11,Right-Handed,147,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Female,17,Right-Handed,158,25,158,2,Bus,20,.519,43,Walking/Hiking,1000,600,600,800,700,900,25,"Same length",75,68,"Index finger",September,Fall,No,No,"No favorite",Water,History,5,4,3,"Yes - broadband connection","Cell phone",2,2,20,4,8,16,1,2,5,20,20,12,30,30,"A lot","Graduate degree",Other,Telepathy,Rich,"Musician or singer","International aid"
USA,TX,2015,"5         ",Female,11,Right-Handed,150,23,151,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Male,17,Right-Handed,172,26,172,2,Car,10,0.313,41,"Martial Arts",1000,503,1000,1000,524,861,27,"Left foot",70,90,"Ring finger",February,Summer,Yes,No,Meat,Water,Science,7,6,5,"Yes - other","In person",100,99,8,4,6,3,4,1,0,29,8,0,35,3,Some,Other,"Rock and roll",Telepathy,Happy,Other,Other
USA,TX,2014,"12        ",Male,17,Right-Handed,170,29,158,2,Car,15,0.422,56,Other,,,,,,,29,"Same length",,30,"Same length",September,Summer,No,No,"No favorite",Other,History,7,8,5,"Yes - other",Other,10,17,0,1,1,2,,,,3,,,,,Some,Other,Other,"Super strength",Healthy,Relative,Health
USA,TX,2024,"10        ",Female,14,Right-Handed,168,23,178,3,Bus,30,0.308,36,Dancing,1000,1000,1000,1000,500,500,23,"Same length",,850,"Index finger",November,Fall,No,Yes,"Rice/Noodle dishes",Water,Science,7.5,8,3,"Yes - other","Text messaging",50,200,3,0,20,20,8,0,0,14,80,5,0,2,"A lot","Graduate degree",Pop,"Freeze time",Famous,Relative,"International aid"
USA,TX,2022,"12        ",Female,17,Right-Handed,5'2,,,2,Bus,30,.49,35,None,500,500,500,500,500,500,,"Same length",,,"Ring finger",January,Summer,Yes,No,"Rice/Noodle dishes","Soft drink (caffeinated)",Other,5-6,8-9,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",300,500,0,1400,0,1000,0,0,30,1000,1000,0,0,0,Some,"High school",Pop,Telepathy,Healthy,Friend,"Arts, culture, sports"
USA,TX,2023,"12        ",Male,18,Right-Handed,183,28,180,1,Car,12,.32,43,Running/Jogging,600,450,670,700,800,1000,25,"Right foot",80,80,"Same length",March,Fall,Yes,No,Meat,Water,"Physical education",5,8,4,"Yes - other","Internet chat or instant messaging",20,40,10,3,3,2,8,15,20,1,2,5,20,0,"A lot","Undergraduate degree","Rap/Hip hop","Freeze time",Happy,Other,"Education/Youth development"
USA,TX,2023,"12        ",Male,18,Left-Handed,170.1,26,idk,1,Car,11,0.278,33,Athletics,0,0,1000,1000,0,1000,26,"Same length",82,84,"Ring finger",October,Fall,No,No,Seafood,Water,Science,6,8/9,4,"Yes - broadband connection","Internet chat or instant messaging",97,120,32,8,3,7,11,2,12,7,17,0,6,14,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer","International aid"
USA,TX,2020,"12        ",Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2016,"12        ",Male,18,Right-Handed,175,33,177,1,Car,12,.694,44,Basketball,650,500,700,725,875,880,33,"Same length",75,78,"Ring finger",September,Fall,No,No,Pizza/Pasta,Water,Other,7,8,8,"Yes - broadband connection",Other,20,25,20,4,3,4,1,4,3,5,10,12,8,4,"Very little","Undergraduate degree","Rap/Hip hop","Freeze time",Happy,Teacher,"Arts, culture, sports"
USA,TX,2021,"12        ",Male,17,Right-Handed,183,29,185,1,Car,25,.291,40,Bowling,1000,800,900,750,700,850,29,"Same length",83,85,"Ring finger",November,Winter,No,No,Meat,Water,History,7,10,6,"Yes - broadband connection","Internet chat or instant messaging",63,7,2,10,3,2,2,21,10,2,30,2,0,4,Some,"Undergraduate degree","Heavy metal","Freeze time",Happy,Other,Health
USA,TX,2024,"12        ",Female,16,Right-Handed,170,26,162,1,Car,25,0.258,38,Athletics,1000,789,1000,1000,185,879,25,"Right foot",81,85,"Ring finger",September,Spring,No,No,Fruit,Water,English,7,6,2,"Yes - other","In person",40,70,5,1,3,2,8,0,0,5,20,20,20,5,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,"Wildlife, animals"
USA,TX,2014,"12        ",Male,17,Ambidextrous,177.8,26.4,180.1,1,Car,15,.354,36,Baseball/Softball,0,0,0,0,0,0,26.7,"Left foot",84,77,"Index finger",March,Spring,No,No,Meat,"Sports drink","Physical education",6.5,12,3,"Yes - broadband connection","Text messaging",50,50,30,0,1,6,12,3,2,3,4,20,0,0,"Very little","Graduate degree",Other,"Freeze time",Happy,Other,Other
USA,TX,2014,"4         ",Female,10,Right-Handed,150," ",,"3 ",Car,30,,,Tennis,900,800,780,"1 ",100,"100  ",,"Same length",,,"Same length",December,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Art,8,6,4,"Yes - dial-up connection",,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"10        ",Female,14,Right-Handed,170cm,25,159,2,Bus,20-30,.523,38,Other,471,540,684,658,433,893,25,"Same length",70,75,"Ring finger",November,Winter,No,No,Desserts,Tea,Other,6-7,8-9,7,"Yes - broadband connection","In person",5,7,12,1,0,30,4,1,0,0,0,40,1,5,Some,Other,Other,Invisibility,Famous,Other,Other
USA,TX,2023,"12        ",Female,16,Left-Handed,5’4,6,120,2,Bus,5,28.30,53,"Martial Arts",100,50,100,100,30,50,6,"Same length",3,6,"Same length",May,Winter,No,No,Seafood,Water,Art,7,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"8         ",Male,13,Right-Handed,167cm,27cm,174.5,2,Car,30min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Female,17,Left-Handed,64,10,64,1,Car,20,.685,56,None,999,799,799,799,20,799,10,"Same length",76,72,"Index finger",December,Fall,No,No,Fruit,Water,Other,6,7,4,"Yes - broadband connection","Text messaging",112,267,18,3,1,52,2,0,25,54,0,0,0,0,"A lot","Graduate degree",Other,Telepathy,Happy,"Business person",Environment
USA,TX,2014,"12        ",Female,17,Right-Handed,163,24,57,1,Car,20,.855,56,Swimming,536,300,255,50,200,300,24,"Same length",71,89,"Ring finger",September,Spring,No,No,Fruit,Tea,History,7,10,3,"Yes - broadband connection","Text messaging",1000,1500,20,4,10,10,3,3,5,2,2,7,8,4,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,Relative,"International aid"
USA,TX,2021,"6         ",Male,11,Right-Handed,164,24,162,2,Car,10,0.398,45,Tennis,802,503,604,701,203,604,24,"Same length",80,85,"Ring finger",February,Summer,Yes,Yes,"Rice/Noodle dishes","Sports drink",Science,9,8,4,"Yes - broadband connection",Other,0,20,0,20+,0.5,3,2,25+,0,5+,30+,5+,0,1,"Very little","Graduate degree",Other,Telepathy,Happy,Relative,"International aid"
USA,TX,2011,"12        ",Female,18,Right-Handed,162,22,162,1,Car,10,.375,36,Athletics,500,500,500,,1000,1000,23,"Left foot",80,80,"Same length",January,Summer,Yes,No,Pizza/Pasta,Water,"Physical education",6,6,4,"Yes - broadband connection","In person",100,100,10,2,2,2,10,0,5,5,15,5,25,1,"Very little","Graduate degree",Other,Telepathy,Happy,"Business person","Wildlife, animals"
USA,TX,2023,"12        ",Male,17,Right-Handed,185.9,29,"176 ",1,Car,30,.307,49,Bowling,750,300,200,200,400,200,29,"Same length",100,80.5,"Index finger",July,Winter,No,No,Breads/Sandwiches,"Energy drink",Other,5,5,5,"Yes - broadband connection","Text messaging",71,70,23,5,2,5,5,24,20,10,128,0,15,1,Some,"Graduate degree","Punk rock",Telepathy,Happy,Actor,"Wildlife, animals"
USA,TX,2014,"7         ",Male,13,Ambidextrous,154,9,150,2,Car,,0.873,78,"Football (American)",500,1000,600,700,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2011,"12        ",Female,17,Right-Handed,172,26,168,2,Car,7,.374,36,Walking/Hiking,1000,289,353,,1000,1000,26,"Same length",95,98,"Ring finger",August,Summer,No,No,Pizza/Pasta,Water,English,8,9,7,"Yes - broadband connection","Text messaging",200,250,10,3,1,1,2,0,2,14,3,5,25,3,None,"Graduate degree","Rap/Hip hop",Telepathy,,Relative,"International aid"
USA,TX,2014,"12        ",Male,17,Right-Handed,174.1,25,175,2,Car,15,0.349,34,Soccer,1000,1000,1000,1000,700,700,25,"Same length",70,85,"Index finger",January,Summer,No,No,Meat,Water,History,8,10,7,"No internet connection","Myspace, Facebook, other social networking sites, or blog",10,6,6,4,4,24,9,10,6,8,8,7,0,12,Some,"Some college",Other,"Freeze time",Healthy,Relative,"Arts, culture, sports"
USA,TX,2023,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
