Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,FL,2022,"12        ",Male,17,Right-Handed,176.5,28,180,1,Car,15,.699,29,"Football (American)",750,750,1000,1000,1000,1000,28,"Same length",100,95,"Index finger",January,Winter,No,No,"No favorite",Water,"Physical education",5-6,5,4,"Yes - other","Internet chat or instant messaging",98,138,8,6,4,3,9,2,24,24,12,2,40,5,Some,Other,Other,"Super strength",Rich,Relative,"Arts, culture, sports"
USA,FL,2018,"12        ",Male,18,Right-Handed,178,27,185,2,Car,30,0.665,45,Other,1000,800,1000,500,1000,500,29,"Left foot",100,100,"Ring finger",April,Winter,Yes,No,Desserts,Water,History,7,11,3,"Yes - other","Text messaging",10,4,4,2,4,2,0,20,10,5,20,0,6,2,"Very little","Graduate degree",Other,Fly,Rich,Actor,"Arts, culture, sports"
USA,FL,2015,"7         ",Male,12,Right-Handed,158,100,152,1,Car,17,0.674,57,Soccer,500,500,500,500,700,750,100,"Same length",300,275,"Index finger",January,Winter,No,Yes,Meat,"Soft drink (caffeinated)","Mathematics and statistics",7,6,6,"Yes - broadband connection","In person",3,6,35,0,7,20,14,5,2,4,17,3,0,0,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,"International aid"
USA,FL,2013,"12        ",Male,16,Left-Handed,175,27,160,1,Bus,88,0.358,38,"Table Tennis",850,700,1000,1000,475,200,27,"Same length",86,84,"Index finger",May,Fall,No,No,Salads,Tea,History,6,9,5,"Yes - broadband connection","Text messaging",60,70,10,3,4,6,2,10,0,20,1,15,12,1,Some,"Graduate degree","Heavy metal",Fly,Happy,"Musician or singer",Health
USA,FL,2023,"11        ",Female,17,Right-Handed,"170 ",23,152,1,Car,3,0.608,35,Basketball,578,690,1000,492,209,690,23,"Same length",70,70,"Ring finger",February,Fall,No,No,Breads/Sandwiches,Water,"Mathematics and statistics",8,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,8,3,24,20,8,13,0,15,10,12,5,20,15,Some,"Some college",Classical,Invisibility,Healthy,Relative,Health
USA,FL,2016,"11        ",Female,17,Right-Handed,240,24,156,1,Bus,25,.649,72,Other,600,600,500,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2018,"12        ",Male,17,Right-Handed,166,20,153,1,Car,7,0.495,33,"Table Tennis",604,342,529,893,963,1000,23.5,"Left foot",75,70,"Index finger",February,Fall,No,No,Fruit,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","Internet chat or instant messaging",10,29,8,0,5,7,0,14,0,5,2,10,0,2,"A lot","Undergraduate degree",Techno/Electronic,Telepathy,Happy,Friend,Environment
USA,FL,2017,"12        ",Female,17,Right-Handed,175,25,173,3,Walk,7,0.359,32,"Hockey (Field)",100,100,500,700,1000,1000,25,"Same length",190,80,"Same length",October,Summer,No,No,Pizza/Pasta,Water,Art,7,11,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",120,150,40,2,12,0,25,0,30,8,80,0,0,.5,Some,"Graduate degree",Pop,Invisibility,Happy,"Sports person","International aid"
USA,FL,2011,"12        ",Male,17,Left-Handed,180,26,184,1,Car,"25 ",.465,5,Walking/Hiking,600,400,200,,500,800,25,"Right foot",8,9,"Ring finger",November,Fall,Yes,No,Meat,Water,History,3,5,4,"Yes - broadband connection","In person",37,42,2,3,6,2,1,0,4,4,8,2,51,10,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,"Community leader or elder","International aid"
USA,FL,2023,"11        ",Female,17,Right-Handed,162.5,22.88,55.88,1,Car,"4 min",0.431,"60 ",Other,722,503,503,610,225,27,22.86,"Right foot",76.2,76.0,"Index finger",June,Fall,Yes,No,Desserts,Water,Art,7,9,2,"Yes - other","Internet chat or instant messaging",4,5,"1 ",1,2,0,0,0,3,1,3,2,25,1,Some,"Graduate degree","Rock and roll",Invisibility,Happy,Actor,"Wildlife, animals"
USA,FL,2021,"11        ",Female,17,Right-Handed,43.5,24,20,2,Bus,10,.82,53,"Football (American)",125,800,900,700,100,100,24,"Same length",7.5,7.3,"Ring finger",December,Winter,No,No,Poultry,Water,English,7,10,6,"Yes - broadband connection","Cell phone",500,500,2,20,5,5,2,0,0,5,24,10,25,3,"A lot","Some college","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"Wildlife, animals"
USA,FL,2015,"11        ",Male,17,Right-Handed,173,26,163,2,Car,25,0.722,35,Soccer,300,200,200,453,1000,900,25,"Right foot",85,80,"Ring finger",March,Summer,No,No,Meat,Water,"Mathematics and statistics",7.5,9.5,7,"Yes - broadband connection","Text messaging",160,200,20,2,5,4,5,3,4,3,5,5,0,1,Some,"Graduate degree",Techno/Electronic,Invisibility,Happy,"Sports person",Health
USA,FL,2021,"10        ",Male,16,Right-Handed,175,22,,1,Bus,10,.278,35,Baseball/Softball,0,333,250,250,350,1000,25,"Left foot",78,70,"Index finger",June,Winter,Yes,No,Desserts,Water,"Computers and technology",5,10,4,"Yes - broadband connection","Text messaging",idk,idk,3,0,7,2,4,50,0,2,30,10,0,1,Some,"Graduate degree",Other,Telepathy,Rich,Other,Other
USA,FL,2015,"12        ",Female,17,Ambidextrous,153.6,20.5,145.5,1,Car,55,.497,40,Other,800,800,900,800,100,200,20.5,"Same length",78,76,"Ring finger",June,Fall,Yes,Yes,Fruit,Water,Science,7,10,4,"Yes - broadband connection","In person",6,27,11,1,7,56,12,0,2,1,25,3,3,4,Some,"Graduate degree","Rock and roll",Telepathy,Happy,Other,Other
USA,FL,2021,"12        ",Male,18,Right-Handed,188,36,194,1,Car,18,0.191,34,Baseball/Softball,863,917,386,993,999,1000,37,"Left foot",100,95,"Index finger",June,Fall,No,No,"Rice/Noodle dishes",Water,"Physical education",6,12,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,100,45,1,5,3,12,15,8,8,95,5,0,0,"A lot","Graduate degree",Other,Fly,Rich,Relative,"Wildlife, animals"
USA,FL,2015,"7         ",Female,12,Left-Handed,160,95,152,1,Car,12,.442,27,Baseball/Softball,900,637,700,824,573,496,97.5,"Left foot",300,300,"Same length",November,Summer,No,No,Seafood,Water,History,6,11,4,"Yes - broadband connection","Text messaging",20,20,48,1,13,5,5,8,2,5,5,6,0,1,"A lot","Graduate degree",Pop,"Freeze time",Rich,Friend,Health
USA,FL,2010,"12        ",Male,17,Right-Handed,185,26,190,1,Car,10,.204,34,Soccer,86,251,396,,500,503,26,"Same length",85,87,"Ring finger",December,Fall,Yes,No,Seafood,Water,"Physical education",9,9,4,"Yes - broadband connection","Cell phone",40,50,15,1,1,8,12,0,2,2,1,5,0,2,"Very little","Graduate degree","Rap/Hip hop",Fly,Healthy,"Religious figure",Health
USA,FL,2019,"12        ",Male,17,Right-Handed,190.5,30,188,2,Car,25,0.065,45,Lacrosse,8000,1000,1000,500,700,700,30,"Same length",80,90,"Ring finger",October,Fall,Yes,No,Meat,Water,"Social studies",7,8,3,"Yes - broadband connection","Internet chat or instant messaging",14,14,21,4,3,9,14,5,10,3,4,8,0,7,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Actor,Religious
USA,FL,2018,"12        ",Female,16,Ambidextrous,164,23,158,1,Car,10,.316,42,Basketball,1000,1000,1000,1000,1000,1000,24,"Left foot",80,90,"Ring finger",April,Winter,Yes,No,Salads,Water,English,6,8,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",100,200,10,5,10,15,2,0,20,20,100,2,40,3,None,Other,Country,Invisibility,Happy,"Doctor or nurse","International aid"
USA,FL,2020,"12        ",Female,17,Right-Handed,167,"24 ",168,4,Car,13,0.49,63,Dancing,998,998,999,1000,800,900,23,"Same length",85,98,"Ring finger",March,Fall,No,No,Pizza/Pasta,Coffee,"Social studies",8,6,4,"Yes - broadband connection","Text messaging",40,83,15,3,40,.5,7,0,8,3,2,1,10,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Community leader or elder",Health
USA,FL,2019,"6         ",Female,12,Right-Handed,162.6,23.8,,2,Car,30,0.444,67,Other,481,310,144,925,401,401,23.8,"Same length",50,40,"Ring finger",December,Spring,No,No,"No favorite",Water,"Physical education",7,9,4,"Yes - other","In person",0,25,40,0,15,70,8,1,5,1,1,10,0,5,"Very little",Other,"Rap/Hip hop","Super strength",Happy,Relative,Health
USA,FL,2014,"12        ",Female,17,Right-Handed,180,26,180,1,Car,20,.391,36,"Hockey (Ice)",3.142,100,150,300,1000,967.3,26,"Same length",103,116,"Ring finger",March,Winter,Yes,No,Meat,"Soft drink (caffeinated)","Computers and technology",6,4,4,"Yes - broadband connection","Internet chat or instant messaging",150,150,1.5,.5,5,.3,.1,25,10,10,45,0,0,1,Some,"Graduate degree","Rock and roll",Telepathy,Happy,Teacher,Health
USA,FL,2016,"12        ",Female,17,Right-Handed,159,22.3,152,1,Car,10,7.93,49,Tennis,1000,900,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2018,"12        ",Male,16,Right-Handed,165,24,168,2,Car,23,.83,66,Basketball,500,500,500,500,500,500,22.5,"Right foot",80,82,"Ring finger",September,Summer,No,No,Meat,Water,Other,7,9,5,"Yes - broadband connection","Cell phone",0,0,10,1,10,15,15,3,7,0,5,5,0,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Business person","Education/Youth development"
USA,FL,2014,"12        ",Male,16,Right-Handed,176.5,26.67,180.5,2,Car,8,.271,36,Baseball/Softball,1000,1000,500,900,500,900,26.92,"Left foot",88,76,"Index finger",September,Summer,No,No,Seafood,Milk,"Mathematics and statistics",8,9,4,"Yes - broadband connection","In person",20,20,6,1,6,6,10,1,1,3,6,3,0,3,Some,"Graduate degree",Country,Telepathy,Healthy,Relative,Health
USA,FL,2016,"11        ",Male,17,Right-Handed,188,29,192,4,Car,12,.431,56,Baseball/Softball,500,750,500,400,900,1000,29,"Same length",75,80,"Ring finger",April,Fall,No,No,Seafood,Water,History,7,12,3,"Yes - broadband connection","Text messaging",10,12,3,1,12,10,15,15,15,6,8,6,0,4,"A lot","Undergraduate degree","Rap/Hip hop",Fly,Happy,Politician,"International aid"
USA,FL,2016,"12        ",Male,17,Right-Handed,174,25,178,1,Car,45,.801,55,Baseball/Softball,800,700,300,289,890,989,25.5,"Left foot",105,80,"Index finger",May,Summer,Yes,No,Meat,Water,History,7,9,3,"Yes - broadband connection","Cell phone",30,120,4,1,8,1,14,1,6,10,80,1,0,4,"A lot","Undergraduate degree","Rap/Hip hop","Freeze time",Happy,Friend,Environment
USA,FL,2018,"12        ",Male,17,Right-Handed,177,27,183,2,Car,7,.399,30,Lacrosse,700,400,400,600,1000,1000,27,"Same length",100,120,"Ring finger",June,Fall,No,No,Meat,"Soft drink (caffeinated)",History,6,8,4,"Yes - broadband connection","Internet chat or instant messaging",0,26,20,2,0,2,2,2,10,11,30,20,0,1,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person","Arts, culture, sports"
USA,FL,2019,"12        ",Female,17,Right-Handed,168,25,171,1,Bus,30,1.294,98,None,711,786,465,674,647,1000,25.5,"Left foot",93,90,"Index finger",March,Spring,Yes,No,Meat,"Sports drink","Mathematics and statistics",6,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,1,,,,1,.5,20,3,3,15,3,0,2,Some,"Undergraduate degree",,Telepathy,Happy,Teacher,Health
USA,FL,2018,"10        ",Female,17,Right-Handed,152.4,26.67,152.4,1,Car,12,0.409,35,Baseball/Softball,1000,500,200,500,200,500,26.67,"Same length",70,75,"Ring finger",July,Fall,Yes,No,Meat,Coffee,English,8,7,7,"Yes - other","In person",3,7,3,1,1,7,2,3,9,3,12,5,0,2,Some,"Graduate degree",Other,Invisibility,Rich,,"Arts, culture, sports"
USA,FL,2022,"11        ",Male,16,Right-Handed,77,22,168.3,1,Bus,15,.641,74,Tennis,500,10,500,500,1000,1000,22,,8,164.3,"Index finger",December,Winter,Yes,No,Meat,Water,Other,7,7,4,"Yes - broadband connection","Text messaging",0,0,6,0,0,0,1,24,30,0,40,50,0,0,"A lot","Undergraduate degree",Pop,Invisibility,Happy,"Sports person",Health
USA,FL,2024,"11        ",Male,17,Right-Handed,168,25,181,1,Walk,10,0.305,36,"Martial Arts",1000,600,711,570,340,510,27,"Left foot",90,100,"Ring finger",April,Winter,Yes,No,Meat,Water,"Social studies",7,9,5,"Yes - broadband connection","Cell phone",10,12,25,2,0,1,3,2,5,1,24,48,25,2,Some,"Graduate degree",Other,"Super strength",Rich,"Coach or club leader","Wildlife, animals"
USA,FL,2018,"12        ",Female,18,Right-Handed,153.6,24,153.6,1,Car,20,0.799,48,Walking/Hiking,,,,,,,23.5,"Right foot",83.8,99.06,"Ring finger",August,Summer,Yes,No,Pizza/Pasta,Coffee,Science,7,11,3,"Yes - broadband connection","Text messaging",30,20,7,11,100,0,0,7,,89,70,36,0,10,"A lot","Graduate degree",Reggae,Fly,Happy,"Doctor or nurse",Religious
USA,FL,2020,"12        ",Male,13,Ambidextrous,192,31,200,1,Car,10,0.321,34,Basketball,910,543,560,480,715,824,31,"Same length",85,87,"Ring finger",April,Spring,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",9,15,3,"Yes - broadband connection","Text messaging",25,20,8,1,5,25,2,20,0,4,6,6,0,3,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Famous,Relative,"Wildlife, animals"
USA,FL,2019,"6         ",Female,12,Left-Handed,137.1,97.3,2.5,2,Car,37,.3,60,Other,100,70,20,80,70,10,106.6,"Same length",2.6,2.56,"Index finger",January,Winter,Yes,No,"No favorite",Tea,Art,6,11,4,"Yes - other","In person",5,3,4,.5,9,6,3,7,5,1,15,3,0,5,Some,"Graduate degree",Techno/Electronic,"Freeze time",,Other,"Wildlife, animals"
USA,FL,2010,"11        ",Female,16,Right-Handed,63,12,24,1,Car,55,.443,"31 ",Other,1456,904,193,,1000,786,11,"Right foot",23,"2 ","Index finger",November,Fall,No,Yes,Fruit,Water,Art,6,8,4,"Yes - broadband connection","Cell phone",12,15,23,2,22,8,6,0,0,2,12,4,0,10,Some,"Graduate degree","Punk rock",Fly,Happy,"Musician or singer",Environment
USA,FL,2018,"12        ",Female,17,Right-Handed,159.3,24,155,2,Car,10,.6,36,None,500,1000,350,100,50,48,24,"Same length",90,94,"Ring finger",March,Spring,No,No,Pizza/Pasta,Water,Science,7,8,6,"Yes - broadband connection","Internet chat or instant messaging",5,12,12,5,6,15,2,0,30,10,10,23,28,6,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,Health
USA,FL,2016,"12        ",Male,17,Right-Handed,178,25,186,1,Car,40,.162,49,Basketball,,,,,,,25,"Same length",90,100,"Ring finger",April,Fall,No,No,Seafood,Water,"Mathematics and statistics",6,12,4,"Yes - broadband connection","Text messaging",2000,4000,2,3,8,4,4,2,3,5,1,0,0,1,None,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Actor,Health
USA,FL,2016,"7         ",Male,12,Right-Handed,160.0,25,157.6,1,Car,15,0.741,62,Basketball,0,0,0,0,500,1000,24,"Right foot",24,26,"Ring finger",January,Summer,No,No,Meat,"Soft drink (caffeinated)",Other,6,4,6,"Yes - other","Text messaging",13,15,10,1,1,1,10,0,4,1,1,20,0,0,None,"Less than high school","Rap/Hip hop",Fly,Rich,"Religious figure",Other
USA,FL,2014,"12        ",Male,17,Left-Handed,164,25.5,175,1,Car,12,.428,52,Athletics,,,,,,,25.5,"Same length",90,95,"Ring finger",July,Summer,No,No,Breads/Sandwiches,"Soft drink (non-caffeinated)",Science,7,9,3,"Yes - broadband connection","Text messaging",5,10,43,1,10,20,14,0,12,13,140,0,0,12,"Very little","Graduate degree",Pop,Fly,Rich,Relative,"Arts, culture, sports"
USA,FL,2015,"7         ",Female,12,Left-Handed,145,95,145,1,Car,30,.725,32,Soccer,100,150,50,500,950,1000,95,"Same length",275,250,"Index finger",June,Fall,Yes,No,Meat,Tea,History,8,10,4,"Yes - broadband connection","In person",30,30,35,10,10,15,8,8,0,1,5,5,0,1,"Very little","Graduate degree",Country,Invisibility,Happy,Friend,Other
USA,FL,2024,"11        ",Female,15,Right-Handed,177,,26,1,Bus,15,.45,48,Other,283,260,64,364,652,684,26,"Same length",71,71,"Same length",January,Winter,No,No,Meat,Water,History,9,9,2,"Yes - other","Text messaging",50,50,2,5,5,2,8,0,5,5,5,4,0,3,Some,"Graduate degree",Country,Fly,Rich,Friend,Religious
USA,FL,2015,"7         ",Male,12,Right-Handed,158,95,135,1,Car,5,0.736,52,Baseball/Softball,0,500,1000,300,100,350,95,"Same length",250,60,"Index finger",February,Summer,No,No,Meat,Water,English,9,5,5,"Yes - broadband connection","Text messaging",50,50,5,0,2,6,6,2,0,1,0,5,0,3,Some,"Graduate degree",Pop,Invisibility,Rich,Relative,"Arts, culture, sports"
USA,FL,2010,"11        ",Female,13,Right-Handed,163,23,,2,Bus,35,0.39,31,Dancing,380,872,594,,995,925,23,"Same length",76,73,"Index finger",October,Fall,No,Yes,Pizza/Pasta,Water,"Mathematics and statistics",9,8,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,0,5,1,6,8,3.5,0,2.75,0,4,3.5,0,1.75,"Very little","Graduate degree",Pop,Telepathy,Happy,"Community leader or elder","International aid"
USA,FL,2019,"12        ",Female,15,Left-Handed,63,23,163,1,Car,20,0.331,31,Athletics,893,888,877,882,674,679,22,"Right foot",67,69,"Ring finger",June,Fall,No,No,"Rice/Noodle dishes",Water,"Computers and technology",6,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,5,3,2,12,3,7,0,7,1,7,0,0,3,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person",Health
USA,FL,2013,"12        ",Female,17,Left-Handed,169,25,169,1,Car,45,0.494,41,Baseball/Softball,200,200,200,200,100,100,24,"Right foot",70,70,"Same length",June,Fall,No,Yes,Pizza/Pasta,Milk,Art,5,8,4,"Yes - dial-up connection","In person",50,50,35,0,8,7,10,0,5,3,20,6,6,2,"A lot","Undergraduate degree",Pop,Invisibility,Happy,Relative,"Wildlife, animals"
USA,FL,2022,"11        ",Female,17,Right-Handed,5'2,"9 in",5'2,1,Car,14,0.702,44,Lacrosse,900,800,800,600,200,700,9',"Right foot",690,720,"Ring finger",November,Fall,No,No,Seafood,Tea,History,7,12,5,"Yes - broadband connection","Text messaging",100,100,20,4,1,0,0,0,0,10,15,20,0,4,"A lot","Graduate degree",Country,Telepathy,Happy,Relative,Health
USA,FL,2016,"12        ",Female,17,Right-Handed,172,22,152,2,Car,30,0.521,43,Other,738,647,652,455,567,706,20,"Left foot",80,70,"Ring finger",October,Fall,Yes,No,Meat,"Soft drink (caffeinated)",Art,8,12,4,"Yes - broadband connection","Text messaging",100,400,8,,,,,,,,,,,,,,,,,,
USA,FL,2020,"12        ",Male,17,Left-Handed,"5' 8",25,,,Car,35,4,,"Football (American)",100,100,10,10,1000,1000,25,"Left foot",,,"Same length",May,Summer,Yes,No,Pizza/Pasta,"Sports drink",Other,3,7,6,"Yes - broadband connection","In person",19,70,20,1,10,17,0,4,1,0,35,12,40,0,Some,"Graduate degree",Country,Invisibility,Happy,Politician,"Education/Youth development"
USA,FL,2021,"11        ",Male,16,Right-Handed,186,28,195,3,Car,5,0.249,0.752,Swimming,700,750,800,600,900,950,29,"Left foot",8.5,9,"Ring finger",July,Summer,No,Yes,Pizza/Pasta,Water,Music,6,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",1,1,0,8,10,6,12,6,10,2,30,10,0,6,Some,"Some college","Punk rock",Telepathy,Famous,"Musician or singer",Health
USA,FL,2012,"12        ",Male,17,Right-Handed,154,26,170,2,Car,30,.057,60,Lacrosse,500,100,500,500,800,1000,2,"Same length",,,,August,Winter,No,No,Meat,Tea,History,6,11,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",200,250,35,16,1,0,10,85,85,60,120,5,0,0,Some,"Undergraduate degree",Country,"Freeze time",Happy,"Sports person","Arts, culture, sports"
USA,FL,2021,"12        ",Male,17,Right-Handed,162.5,21,167.6,2,Car,20,2,0.399,Other,1000,800,900,900,500,700,21,"Same length",80,82,"Index finger",August,Spring,Yes,No,Seafood,Water,Science,7,8,2,"Yes - broadband connection","Internet chat or instant messaging",15,30,12,12,7,8,0,24,27,7,48,1,0,3,Some,"Graduate degree",Jazz,Telepathy,Healthy,Relative,Health
USA,FL,2021,"12        ",Female,17,Right-Handed,162.5,21,149,1,Car,15,0.511,41,Other,805,1000,300,740,600,758,21,"Same length",7,"5 1/2","Index finger",April,Spring,Yes,No,Pizza/Pasta,Water,Science,8,6,3,"Yes - other","Cell phone",5,7,8,2,3,5,5,0,5,4,5,2,0,1,Some,"Graduate degree",Country,"Freeze time",Healthy,Relative,Health
USA,FL,2021,"10        ",Female,15,Right-Handed,152,18,84,1,Car,5,0.368,23,Dancing,879,832,621,783,615,620,18,"Left foot",60,60,"Ring finger",August,Fall,No,No,Fruit,Water,Art,6,9,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",38,50,3,6,2,7,4,8,10,10,10,2,0,2,Some,"Graduate degree",Pop,"Freeze time",Rich,Actor,"Wildlife, animals"
USA,FL,2013,"11        ",Male,16,Left-Handed,64,25,168,2,Bus,12,0.375,48,"Football (American)",600,700,700,600,1000,1000,25,"Same length",90,94,"Ring finger",September,Summer,No,No,Meat,"Soft drink (caffeinated)",Music,6,10,6,"Yes - broadband connection","Text messaging",8,9,5,2,13,6,2,4,6,3,10,8,15,4,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Education/Youth development"
USA,FL,2019,"11        ",Male,16,Right-Handed,167,45,167,1,Bus,13,2,42,Other,1,23,3,2,6,5,23,"Same length",2,23,"Ring finger",September,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Music,12,24,3,"Yes - other","In person",0,0,15,56,56,7,8,7,6,5,4,7,8,6,"Very little","Graduate degree",Other,"Freeze time",Rich,Other,"Arts, culture, sports"
USA,FL,2011,"12        ",Male,17,Right-Handed,170,26,182,2,Car,12,.386,44,Lacrosse,456,564,188,,476,1000,27,"Left foot",80,80,"Same length",June,Spring,No,No,Meat,Water,"Mathematics and statistics",,11,4,"Yes - broadband connection","Text messaging",100,100,9,5,3,3,12,1,1,1,1,2,0,0,Some,"Graduate degree",Pop,"Freeze time",Happy,"Business person","International aid"
USA,FL,2017,"12        ",Male,17,Right-Handed,170,26,174,2,Car,45,0.319,34,Lacrosse,500,600,600,600,750,750,26,"Same length",93,101,"Ring finger",September,Summer,No,No,Meat,Water,"Mathematics and statistics",6,8,5,"Yes - broadband connection","Text messaging",70,200,30,1,10,12,16,1,7,9,20,5,5,10,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,"Doctor or nurse","Education/Youth development"
USA,FL,2012,"12        ",Male,17,Right-Handed,181,27,179,2,Car,12,.315,47,Basketball,0,0,500,500,1000,1000,30,"Left foot",77,80,"Ring finger",January,Summer,No,No,Meat,Water,"Social studies",7,10,4,"Yes - broadband connection","In person",50,50,20,7,14,14,14,5,10,7,20,7,4,7,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,FL,2021,"10        ",Male,16,Right-Handed,183,30,183,1,Car,13,0.705,43,Other,500,0,750,750,1000,1000,30,"Same length",127,100,"Ring finger",May,Fall,No,No,"No favorite",Water,Other,8,8,,,,,,,,,,,,,,,,,,,,,,,,
USA,FL,2013,"12        ",Male,17,Right-Handed,,,,2,Car,25,.707,72,Soccer,300,800,750,750,850,900,,,,,"Ring finger",October,Fall,No,No,Seafood,Water,"Mathematics and statistics",6,10,3,"Yes - broadband connection","In person",3,3,5,0,15,5,1,15,5,1,5,3,0,3,Some,"Graduate degree","Rock and roll",Telepathy,Happy,"Business person",Environment
USA,FL,2019,"12        ",Female,18,Right-Handed,160,22,156,1,Car,15,0.406,"41 ",Other,695,481,369,524,626,770,22,"Same length",68,78,"Ring finger",December,Winter,Yes,No,"Rice/Noodle dishes",Water,History,7,9,3,"Yes - broadband connection","Text messaging",10,10,"10 ",20,10,25,7,5,15,18,18,5,12,4,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,"Education/Youth development"
USA,FL,2024,"12        ",Male,17,Right-Handed,203.2,33,203,2,Car,12,,,Tennis,950,800,500,400,100,50,33,"Same length",76.2,78.4,"Ring finger",July,Summer,No,No,Meat,Water,"Physical education",9,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,20,9,15,7,15,21,2,20,7,80,5,0,2,Some,"Graduate degree",Reggae,Telepathy,Happy,"Sports person","Arts, culture, sports"
USA,FL,2019,"6         ",Female,11,Right-Handed,163,27,152,2,Walk,10,0.917,40,Walking/Hiking,400,400,700,700,800,1000,28,"Left foot",70,70,"Same length",November,Summer,No,No,Pizza/Pasta,Water,Art,9,12,4,"Yes - other","Cell phone",30,20,5,1,0.5,0.5,0.2,1.5,1,1.5,1,0.5,0,1,Some,"Graduate degree",Other,Fly,Happy,Friend,Health
USA,FL,2018,"12        ",Male,17,Right-Handed,175,30,175,1,Bus,15,0.735,144,Soccer,,,,,,,30,"Same length",70,70,"Index finger",July,Summer,No,No,Pizza/Pasta,Water,History,7,9,5,"Yes - broadband connection","Cell phone",0,0,1,1,4,8,2,2,0,1,1,2,0,2,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person",Religious
USA,FL,2018,"12        ",Female,16,Right-Handed,640,27,161,1,Bus,15,.414,52,Dancing,840,449,460,706,791,1000,27,"Same length",80,75,"Index finger",August,Winter,Yes,No,Desserts,Water,Science,5,8,5,"Yes - broadband connection","Text messaging",60,66,5,1,20,15,10,1,0,5,15,5,0,4,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,,Health
USA,FL,2013,"12        ",Male,20,Left-Handed,244,3,666,8,Boat,300,10.88,2389,"Table Tennis",10000,10000,10000,10000,10000,10000,4,"Same length",6,6,"Same length",June,Winter,Yes,No,"Rice/Noodle dishes",Milk,"Physical education",24,25,60,"Yes - dial-up connection",Telephone,00000,00000,0,0,168,0,0,0,0,0,0,0,0,0,"A lot","Less than high school",Other,Invisibility,Healthy,"Musician or singer",Other
USA,FL,2024,"11        ",Male,17,Left-Handed,173,24,178,1,Bus,30,.408,48,Athletics,1000,497,749,786,299,299,24,"Same length",10,10,"Same length",January,Winter,Yes,No,"Rice/Noodle dishes",Water,History,6,8,6,"Yes - other","In person",7,14,10,5,1,2,6,2,0,0,1,4,0,3,"Very little",Other,Jazz,Telepathy,Happy,"Sports person",Environment
